3993;Accentor atrogularis;Accentor atrogularis Brandt, 1844;Accenteur à gorge noire;Espèce;Chordata;Aves;Passeriformes;Prunellidae;Continental (Terrestre et/ou Eau douce)
3991;Prunella atrogularis;Prunella atrogularis (Brandt, 1844);Accenteur à gorge noire;Espèce;Chordata;Aves;Passeriformes;Prunellidae;Continental (Terrestre et/ou Eau douce)
3986;Laiscopus collaris;Laiscopus collaris ;Accenteur alpin;Espèce;Chordata;Aves;Passeriformes;Prunellidae;Continental (Terrestre et/ou Eau douce)
3984;Prunella collaris;Prunella collaris (Scopoli, 1769);Accenteur alpin;Espèce;Chordata;Aves;Passeriformes;Prunellidae;Continental (Terrestre et/ou Eau douce)
3987;Sturnus collaris;Sturnus collaris Scopoli, 1769;Accenteur alpin;Espèce;Chordata;Aves;Passeriformes;Prunellidae;Continental (Terrestre et/ou Eau douce)
3980;Motacilla modularis;Motacilla modularis Linnaeus, 1758;Accenteur mouchet;Espèce;Chordata;Aves;Passeriformes;Prunellidae;Continental (Terrestre et/ou Eau douce)
3978;Prunella modularis;Prunella modularis (Linnaeus, 1758);Accenteur mouchet;Espèce;Chordata;Aves;Passeriformes;Prunellidae;Continental (Terrestre et/ou Eau douce)
3981;Prunella modularis mabbotti;Prunella modularis mabbotti Harper, 1919;Accenteur mouchet;Sous-espèce;Chordata;Aves;Passeriformes;Prunellidae;Continental (Terrestre et/ou Eau douce)
3982;Prunella modularis modularis;Prunella modularis modularis (Linnaeus, 1758);Accenteur mouchet;Sous-espèce;Chordata;Aves;Passeriformes;Prunellidae;Continental (Terrestre et/ou Eau douce)
3983;Prunella modularis occidentalis;Prunella modularis occidentalis Hartert, 1910;Accenteur mouchet;Sous-espèce;Chordata;Aves;Passeriformes;Prunellidae;Continental (Terrestre et/ou Eau douce)
432754;Hypsipetes borbonicus;Hypsipetes borbonicus (J. R. Forster, 1781);Bulbul de la Réunion, Merle;Espèce;Chordata;Aves;Passeriformes;Pycnonotidae;Terrestre
418749;Hypsipetes madagascariensis;Hypsipetes madagascariensis (Müller, 1776);Bulbul de Madagascar;Espèce;Chordata;Aves;Passeriformes;Pycnonotidae;Terrestre
816264;Turdus madagascariensis;Turdus madagascariensis Müller, 1776;Bulbul de Madagascar;Espèce;Chordata;Aves;Passeriformes;Pycnonotidae;Terrestre
432746;Pycnonotus cafer;Pycnonotus cafer (Linnaeus, 1766);Bulbul à ventre rouge;Espèce;Chordata;Aves;Passeriformes;Pycnonotidae;Terrestre
816417;Lanius jocosus;Lanius jocosus Linnaeus, 1758;;Espèce;Chordata;Aves;Passeriformes;Pycnonotidae;Terrestre
442300;Pycnonotus jocosus;Pycnonotus jocosus (Linnaeus, 1758);;Espèce;Chordata;Aves;Passeriformes;Pycnonotidae;Terrestre
418750;Pycnonotus jocosus emeria;Pycnonotus jocosus emeria (Linnaeus, 1758);Bulbul orphée;Sous-espèce;Chordata;Aves;Passeriformes;Pycnonotidae;Terrestre
199454;Regulus calendula;Regulus calendula (Linnaeus, 1766);Roitelet à couronne rubis;Espèce;Chordata;Aves;Passeriformes;Regulidae;Terrestre
459638;Regulus ignicapilla;Regulus ignicapilla (Temminck, 1820);Roitelet à triple bandeau;Espèce;Chordata;Aves;Passeriformes;Regulidae;Terrestre
4314;Regulus ignicapillus;Regulus ignicapillus (Temminck, 1820);Roitelet à triple bandeau;Espèce;Chordata;Aves;Passeriformes;Regulidae;Terrestre
4316;Sylvia ignicapilla;Sylvia ignicapilla Temminck, 1820;Roitelet à triple bandeau;Espèce;Chordata;Aves;Passeriformes;Regulidae;Terrestre
4311;Motacilla proregulus;Motacilla proregulus Pallas, 1827;Roitelet huppé;Espèce;Chordata;Aves;Passeriformes;Regulidae;Terrestre
4310;Motacilla regulus;Motacilla regulus Linnaeus, 1758;Roitelet huppé;Espèce;Chordata;Aves;Passeriformes;Regulidae;Terrestre
4313;Regulus regulus interni;Regulus regulus interni Hartert, 1906;Roitelet huppé;Sous-espèce;Chordata;Aves;Passeriformes;Regulidae;Terrestre
4308;Regulus regulus;Regulus regulus (Linnaeus, 1758);Roitelet huppé;Espèce;Chordata;Aves;Passeriformes;Regulidae;Terrestre
4312;Regulus regulus regulus;Regulus regulus regulus (Linnaeus, 1758);Roitelet huppé;Sous-espèce;Chordata;Aves;Passeriformes;Regulidae;Terrestre
442320;Regulus satrapa;Regulus satrapa Lichtenstein, 1823;Roitelet à couronne dorée;Espèce;Chordata;Aves;Passeriformes;Regulidae;Terrestre
3800;Parus pendulinus;Parus pendulinus ;Rémiz penduline, Mésange rémiz;Espèce;Chordata;Aves;Passeriformes;Remizidae;Continental (Terrestre et/ou Eau douce)
3798;Remiz pendulinus;Remiz pendulinus (Linnaeus, 1758);Rémiz penduline, Mésange rémiz;Espèce;Chordata;Aves;Passeriformes;Remizidae;Continental (Terrestre et/ou Eau douce)
3998;Agrobates galactotes;Agrobates galactotes (Temminck);Agrobate roux;Espèce;Chordata;Aves;Passeriformes;Saxicolidae;Continental (Terrestre et/ou Eau douce)
3996;Cercotrichas galactotes;Cercotrichas galactotes (Temminck, 1820);Agrobate roux;Espèce;Chordata;Aves;Passeriformes;Saxicolidae;Continental (Terrestre et/ou Eau douce)
162677;Erythropygia galactotes;Erythropygia galactotes (Temminck, 1820);Agrobate roux;Espèce;Chordata;Aves;Passeriformes;Saxicolidae;Continental (Terrestre et/ou Eau douce)
3999;Sylvia galactotes;Sylvia galactotes Temminck, 1820;Agrobate roux;Espèce;Chordata;Aves;Passeriformes;Saxicolidae;Continental (Terrestre et/ou Eau douce)
4004;Erithacus rubecula armoricanus;Erithacus rubecula armoricanus Lebeurier & Rapine, 1936;Rougegorge familier;Sous-espèce;Chordata;Aves;Passeriformes;Saxicolidae;Terrestre
4001;Erithacus rubecula;Erithacus rubecula (Linnaeus, 1758);Rougegorge familier;Espèce;Chordata;Aves;Passeriformes;Saxicolidae;Terrestre
4005;Erithacus rubecula melophilus;Erithacus rubecula melophilus Hartert, 1901;Rougegorge familier;Sous-espèce;Chordata;Aves;Passeriformes;Saxicolidae;Terrestre
4006;Erithacus rubecula rubecula;Erithacus rubecula rubecula (Linnaeus, 1758);Rougegorge familier;Sous-espèce;Chordata;Aves;Passeriformes;Saxicolidae;Terrestre
4007;Erithacus rubecula sardus;Erithacus rubecula sardus Kleinschmidt, 1906;Rougegorge familier;Sous-espèce;Chordata;Aves;Passeriformes;Saxicolidae;Terrestre
4008;Erithacus rubecula witherbyi;Erithacus rubecula witherbyi Hartert, 1910;Rougegorge familier;Sous-espèce;Chordata;Aves;Passeriformes;Saxicolidae;Terrestre
4003;Motacilla rubecula;Motacilla rubecula Linnaeus, 1758;Rougegorge familier;Espèce;Chordata;Aves;Passeriformes;Saxicolidae;Terrestre
4011;Erithacus luscinia;Erithacus luscinia (Linnaeus, 1758);Rossignol progné;Espèce;Chordata;Aves;Passeriformes;Saxicolidae;Continental (Terrestre et/ou Eau douce)
4010;Luscinia luscinia;Luscinia luscinia (Linnaeus, 1758);Rossignol progné;Espèce;Chordata;Aves;Passeriformes;Saxicolidae;Continental (Terrestre et/ou Eau douce)
4012;Motacilla luscinia;Motacilla luscinia Linnaeus, 1758;Rossignol progné;Espèce;Chordata;Aves;Passeriformes;Saxicolidae;Continental (Terrestre et/ou Eau douce)
4015;Erithacus megarhynchos;Erithacus megarhynchos (Brehm);Rossignol philomèle;Espèce;Chordata;Aves;Passeriformes;Saxicolidae;Continental (Terrestre et/ou Eau douce)
4013;Luscinia megarhynchos;Luscinia megarhynchos C. L. Brehm, 1831;Rossignol philomèle;Espèce;Chordata;Aves;Passeriformes;Saxicolidae;Continental (Terrestre et/ou Eau douce)
4017;Luscinia megarhynchos corsa;Luscinia megarhynchos corsa Parrot, 1910;Rossignol philomèle;Sous-espèce;Chordata;Aves;Passeriformes;Saxicolidae;Continental (Terrestre et/ou Eau douce)
4016;Luscinia megarhynchos megarhynchos;Luscinia megarhynchos megarhynchos Brehm, 1831;Rossignol philomèle;Sous-espèce;Chordata;Aves;Passeriformes;Saxicolidae;Continental (Terrestre et/ou Eau douce)
4023;Luscinia svecica;Luscinia svecica (Linnaeus, 1758);Gorgebleue à miroir;Espèce;Chordata;Aves;Passeriformes;Saxicolidae;Continental (Terrestre et/ou Eau douce)
4025;Motacilla svecica;Motacilla svecica Linnaeus, 1758;Gorgebleue à miroir;Espèce;Chordata;Aves;Passeriformes;Saxicolidae;Continental (Terrestre et/ou Eau douce)
4027;Luscinia svecica cyanecula;Luscinia svecica cyanecula (Wolf, 1810);;Sous-espèce;Chordata;Aves;Passeriformes;Saxicolidae;Terrestre
4028;Luscinia svecica namnetum;Luscinia svecica namnetum Mayaud, 1934;;Sous-espèce;Chordata;Aves;Passeriformes;Saxicolidae;Terrestre
4026;Luscinia svecica svecica;Luscinia svecica svecica (Linnaeus, 1758);;Sous-espèce;Chordata;Aves;Passeriformes;Saxicolidae;Terrestre
4084;Monticola saxatilis;Monticola saxatilis (Linnaeus, 1758);Monticole de roche, Merle de roche;Espèce;Chordata;Aves;Passeriformes;Saxicolidae;Continental (Terrestre et/ou Eau douce)
4086;Turdus saxatilis;Turdus saxatilis Linnaeus, 1766;Monticole de roche, Merle de roche;Espèce;Chordata;Aves;Passeriformes;Saxicolidae;Continental (Terrestre et/ou Eau douce)
4087;Monticola solitarius;Monticola solitarius (Linnaeus, 1758);Monticole bleu, Merle bleu;Espèce;Chordata;Aves;Passeriformes;Saxicolidae;Continental (Terrestre et/ou Eau douce)
4089;Turdus solitarius;Turdus solitarius Linnaeus, 1758;Monticole bleu, Merle bleu;Espèce;Chordata;Aves;Passeriformes;Saxicolidae;Continental (Terrestre et/ou Eau douce)
4037;Motacilla ochruros;Motacilla ochruros Gmelin, 1774;Rougequeue noir;Espèce;Chordata;Aves;Passeriformes;Saxicolidae;Continental (Terrestre et/ou Eau douce)
4038;Phoenicurus ochruros gibraltariensis;Phoenicurus ochruros gibraltariensis (Gmelin, 1789);Rougequeue noir;Sous-espèce;Chordata;Aves;Passeriformes;Saxicolidae;Continental (Terrestre et/ou Eau douce)
4039;Phoenicurus ochruros ochruros;Phoenicurus ochruros ochruros (Gmelin, 1774);Rougequeue noir;Sous-espèce;Chordata;Aves;Passeriformes;Saxicolidae;Continental (Terrestre et/ou Eau douce)
4035;Phoenicurus ochruros;Phoenicurus ochruros (S. G. Gmelin, 1774);Rougequeue noir;Espèce;Chordata;Aves;Passeriformes;Saxicolidae;Continental (Terrestre et/ou Eau douce)
4042;Motacilla phoenicurus;Motacilla phoenicurus Linnaeus, 1758;Rougequeue à front blanc;Espèce;Chordata;Aves;Passeriformes;Saxicolidae;Terrestre
4040;Phoenicurus phoenicurus;Phoenicurus phoenicurus (Linnaeus, 1758);Rougequeue à front blanc;Espèce;Chordata;Aves;Passeriformes;Saxicolidae;Terrestre
4059;Saxicola maura;Saxicola maura (Pallas, 1773);Tarier oriental;Espèce;Chordata;Aves;Passeriformes;Saxicolidae;Terrestre
836856;Saxicola maurus;Saxicola maurus (Pallas, 1773);Tarier oriental;Espèce;Chordata;Aves;Passeriformes;Saxicolidae;Terrestre
458695;Saxicola torquata maura;Saxicola torquata maura (Pallas, 1773);Tarier oriental;Sous-espèce;Chordata;Aves;Passeriformes;Saxicolidae;Terrestre
599963;Saxicola torquatus maurus;Saxicola torquatus maurus (Pallas, 1773);Tarier oriental;Sous-espèce;Chordata;Aves;Passeriformes;Saxicolidae;Terrestre
4051;Motacilla rubetra;Motacilla rubetra Linnaeus, 1758;Traquet tarier, Tarier des prés;Espèce;Chordata;Aves;Passeriformes;Saxicolidae;Terrestre
4049;Saxicola rubetra;Saxicola rubetra (Linnaeus, 1758);Traquet tarier, Tarier des prés;Espèce;Chordata;Aves;Passeriformes;Saxicolidae;Terrestre
782303;Motacilla rubicola;Motacilla rubicola Linnaeus, 1766;Tarier pâtre;Espèce;Chordata;Aves;Passeriformes;Saxicolidae;Terrestre
199425;Saxicola rubicola;Saxicola rubicola (Linnaeus, 1766);Tarier pâtre;Espèce;Chordata;Aves;Passeriformes;Saxicolidae;Terrestre
4053;Saxicola torquata;Saxicola torquata (Linnaeus, 1766);Tarier pâtre;Espèce;Chordata;Aves;Passeriformes;Saxicolidae;Terrestre
4057;Saxicola torquata rubicola;Saxicola torquata rubicola (Linnaeus, 1766);Tarier pâtre;Sous-espèce;Chordata;Aves;Passeriformes;Saxicolidae;Terrestre
459524;Saxicola torquatus;Saxicola torquatus auct.;Tarier pâtre;Espèce;Chordata;Aves;Passeriformes;Saxicolidae;Terrestre
782304;Saxicola torquatus rubicola;Saxicola torquatus rubicola (Linnaeus, 1766);Tarier pâtre;Sous-espèce;Chordata;Aves;Passeriformes;Saxicolidae;Terrestre
432586;Saxicola tectes;Saxicola tectes (Gmelin, 1789);Traquet de la Réunion, Tarier de la Réunion;Espèce;Chordata;Aves;Passeriformes;Saxicolidae;Terrestre
4032;Erithacus cyanurus;Erithacus cyanurus (Pallas);Robin à flancs roux, Rossignol à flancs roux;Espèce;Chordata;Aves;Passeriformes;Saxicolidae;Continental (Terrestre et/ou Eau douce)
4033;Motacilla cyanurus;Motacilla cyanurus Pallas, 1773;Robin à flancs roux, Rossignol à flancs roux;Espèce;Chordata;Aves;Passeriformes;Saxicolidae;Continental (Terrestre et/ou Eau douce)
4030;Tarsiger cyanurus;Tarsiger cyanurus (Pallas, 1773);Robin à flancs roux, Rossignol à flancs roux;Espèce;Chordata;Aves;Passeriformes;Saxicolidae;Continental (Terrestre et/ou Eau douce)
199446;Sitta canadensis;Sitta canadensis Linnaeus, 1766;Sittelle à poitrine rousse;Espèce;Chordata;Aves;Passeriformes;Sittidae;Terrestre
3776;Sitta europaea hassica;Sitta europaea hassica Kleinschmidt, 1917;Sittelle torchepot;Sous-espèce;Chordata;Aves;Passeriformes;Sittidae;Continental (Terrestre et/ou Eau douce)
3774;Sitta europaea;Sitta europaea Linnaeus, 1758;Sittelle torchepot;Espèce;Chordata;Aves;Passeriformes;Sittidae;Continental (Terrestre et/ou Eau douce)
3772;Sitta whiteheadi;Sitta whiteheadi Sharpe, 1884;Sittelle corse;Espèce;Chordata;Aves;Passeriformes;Sittidae;Continental (Terrestre et/ou Eau douce)
776972;Acridotheres fuscus;Acridotheres fuscus (Wagler, 1827);;Espèce;Chordata;Aves;Passeriformes;Sturnidae;Terrestre
199444;Acridotheres tristis;Acridotheres tristis (Linnaeus, 1758);Merle des Moluques, Martin triste;Espèce;Chordata;Aves;Passeriformes;Sturnidae;Terrestre
601183;Acridotheres tristis;Acridotheres tristis (Linnaeus, 1766);Merle des Moluques, Martin triste;Espèce;Chordata;Aves;Passeriformes;Sturnidae;Terrestre
809980;Aplonis diluvialis;Aplonis diluvialis Steadman, 1989;;Espèce;Chordata;Aves;Passeriformes;Sturnidae;Terrestre
441647;Aplonis striata;Aplonis striata (Gmelin, 1788);;Espèce;Chordata;Aves;Passeriformes;Sturnidae;Continental (Terrestre et/ou Eau douce)
520919;Aplonis striata atronitens;Aplonis striata atronitens G. R. Gray, 1859;;Sous-espèce;Chordata;Aves;Passeriformes;Sturnidae;Terrestre
520920;Aplonis striata striata;Aplonis striata striata (Gmelin, 1788);Stourne calédonien, Merle noir;Sous-espèce;Chordata;Aves;Passeriformes;Sturnidae;Terrestre
441648;Aplonis tabuensis;Aplonis tabuensis (Gmelin, 1788);;Espèce;Chordata;Aves;Passeriformes;Sturnidae;Continental (Terrestre et/ou Eau douce)
784907;Aplonis tabuensis fortunae;Aplonis tabuensis fortunae E. L. Layard, 1876;;Sous-espèce;Chordata;Aves;Passeriformes;Sturnidae;Terrestre
731224;Creatophora cinerea;Creatophora cinerea (Meuschen, 1787);Étourneau caronculé;Espèce;Chordata;Aves;Passeriformes;Sturnidae;Terrestre
816270;Rallus cinereus;Rallus cinereus Meuschen, 1787;Étourneau caronculé;Espèce;Chordata;Aves;Passeriformes;Sturnidae;Terrestre
441933;Fregilupus varius;Fregilupus varius (Boddaert, 1783);;Espèce;Chordata;Aves;Passeriformes;Sturnidae;Terrestre
714617;Gracula religiosa;Gracula religiosa Linnaeus, 1758;Mainate religieux;Espèce;Chordata;Aves;Passeriformes;Sturnidae;Terrestre
4522;Pastor roseus;Pastor roseus ;Martin roselin, Étourneau roselin;Espèce;Chordata;Aves;Passeriformes;Sturnidae;Continental (Terrestre et/ou Eau douce)
4520;Sturnus roseus;Sturnus roseus (Linnaeus, 1758);Martin roselin, Étourneau roselin;Espèce;Chordata;Aves;Passeriformes;Sturnidae;Continental (Terrestre et/ou Eau douce)
4518;Sturnus unicolor;Sturnus unicolor Temminck, 1820;Étourneau unicolore;Espèce;Chordata;Aves;Passeriformes;Sturnidae;Continental (Terrestre et/ou Eau douce)
4516;Sturnus vulgaris;Sturnus vulgaris Linnaeus, 1758;Étourneau sansonnet;Espèce;Chordata;Aves;Passeriformes;Sturnidae;Terrestre
199459;Acrocephalus agricola;Acrocephalus agricola (Jerdon, 1845);Rousserolle isabelle;Espèce;Chordata;Aves;Passeriformes;Sylviidae;Terrestre
4198;Acrocephalus arundinaceus;Acrocephalus arundinaceus (Linnaeus, 1758);Rousserolle turdoïde;Espèce;Chordata;Aves;Passeriformes;Sylviidae;Continental (Terrestre et/ou Eau douce)
4200;Acrocephalus turdoides;Acrocephalus turdoides ;Rousserolle turdoïde;Espèce;Chordata;Aves;Passeriformes;Sylviidae;Continental (Terrestre et/ou Eau douce)
4201;Turdus arundinaceus;Turdus arundinaceus Linnaeus, 1758;Rousserolle turdoïde;Espèce;Chordata;Aves;Passeriformes;Sylviidae;Continental (Terrestre et/ou Eau douce)
809978;Acrocephalus astrolabii;Acrocephalus astrolabii Holyoak & Thibault, 1978;Rousserolle des Gambier, Rousserolle de Mangareva;Espèce;Chordata;Aves;Passeriformes;Sylviidae;Terrestre
809979;Acrocephalus luscinia astrolabii;Acrocephalus luscinia astrolabii Holyoak & Thibault, 1978;Rousserolle des Gambier, Rousserolle de Mangareva;Sous-espèce;Chordata;Aves;Passeriformes;Sylviidae;Terrestre
440185;Acrocephalus atyphus;Acrocephalus atyphus (Wetmore, 1919);;Espèce;Chordata;Aves;Passeriformes;Sylviidae;Terrestre
418867;Acrocephalus caffer atyphus;Acrocephalus caffer atyphus (Wetmore, 1919);;Sous-espèce;Chordata;Aves;Passeriformes;Sylviidae;Terrestre
778911;Acrocephalus atyphus atyphus;Acrocephalus atyphus atyphus (Wetmore, 1919);;Sous-espèce;Chordata;Aves;Passeriformes;Sylviidae;Terrestre
418869;Acrocephalus caffer flavidus;Acrocephalus caffer flavidus (Murphy & Mathrews, 1929);;Sous-espèce;Chordata;Aves;Passeriformes;Sylviidae;Terrestre
418872;Acrocephalus caffer ravus;Acrocephalus caffer ravus (Wetmore, 1919);;Sous-espèce;Chordata;Aves;Passeriformes;Sylviidae;Terrestre
778912;Acrocephalus atyphus eremus;Acrocephalus atyphus eremus (Wetmore, 1919);;Sous-espèce;Chordata;Aves;Passeriformes;Sylviidae;Terrestre
418868;Acrocephalus caffer eremus;Acrocephalus caffer eremus (Wetmore, 1919);;Sous-espèce;Chordata;Aves;Passeriformes;Sylviidae;Terrestre
778913;Acrocephalus atyphus niauensis;Acrocephalus atyphus niauensis (Murphy & Mathews, 1929);;Sous-espèce;Chordata;Aves;Passeriformes;Sylviidae;Terrestre
418870;Acrocephalus caffer niauensis;Acrocephalus caffer niauensis (Murphy & Mathrews, 1929);;Sous-espèce;Chordata;Aves;Passeriformes;Sylviidae;Terrestre
778914;Acrocephalus atyphus palmarum;Acrocephalus atyphus palmarum (Murphy & Mathews, 1929);;Sous-espèce;Chordata;Aves;Passeriformes;Sylviidae;Terrestre
418871;Acrocephalus caffer palmarum;Acrocephalus caffer palmarum (Murphy & Mathrews, 1929);;Sous-espèce;Chordata;Aves;Passeriformes;Sylviidae;Terrestre
418854;Acrocephalus caffer;Acrocephalus caffer (Sparrman, 1786);;Espèce;Chordata;Aves;Passeriformes;Sylviidae;Terrestre
809968;Sitta caffra;Sitta caffra Sparrman, 1786;;Espèce;Chordata;Aves;Passeriformes;Sylviidae;Terrestre
418855;Acrocephalus caffer caffer;Acrocephalus caffer caffer (Sparrman, 1786);;Sous-espèce;Chordata;Aves;Passeriformes;Sylviidae;Continental (Terrestre et/ou Eau douce)
4190;Acrocephalus dumetorum;Acrocephalus dumetorum Blyth, 1849;Rousserolle des buissons;Espèce;Chordata;Aves;Passeriformes;Sylviidae;Continental (Terrestre et/ou Eau douce)
418856;Acrocephalus caffer longirostris;Acrocephalus caffer longirostris (Gmelin, 1789);;Sous-espèce;Chordata;Aves;Passeriformes;Sylviidae;Terrestre
809942;Acrocephalus longirostris;Acrocephalus longirostris (Gmelin, 1789);;Espèce;Chordata;Aves;Passeriformes;Sylviidae;Terrestre
809961;Turdus longirostris;Turdus longirostris Gmelin, 1789;;Espèce;Chordata;Aves;Passeriformes;Sylviidae;Terrestre
4180;Acrocephalus melanopogon;Acrocephalus melanopogon (Temminck, 1823);Lusciniole à moustaches;Espèce;Chordata;Aves;Passeriformes;Sylviidae;Continental (Terrestre et/ou Eau douce)
4182;Lusciniola melanopogon;Lusciniola melanopogon (Temminck);Lusciniole à moustaches;Espèce;Chordata;Aves;Passeriformes;Sylviidae;Continental (Terrestre et/ou Eau douce)
4183;Sylvia melanopogon;Sylvia melanopogon Temminck, 1823;Lusciniole à moustaches;Espèce;Chordata;Aves;Passeriformes;Sylviidae;Continental (Terrestre et/ou Eau douce)
440184;Acrocephalus mendanae;Acrocephalus mendanae Tristram, 1883;;Espèce;Chordata;Aves;Passeriformes;Sylviidae;Terrestre
418865;Acrocephalus caffer consobrinus;Acrocephalus caffer consobrinus (Murphy & Mathrews, 1928);;Sous-espèce;Chordata;Aves;Passeriformes;Sylviidae;Terrestre
644059;Acrocephalus mendanae consobrinus;Acrocephalus mendanae consobrinus (Murphy & Mathews, 1928);;Sous-espèce;Chordata;Aves;Passeriformes;Sylviidae;Terrestre
418863;Acrocephalus caffer dido;Acrocephalus caffer dido (Murphy & Mathews, 1928);;Sous-espèce;Chordata;Aves;Passeriformes;Sylviidae;Terrestre
644058;Acrocephalus mendanae dido;Acrocephalus mendanae dido (Murphy & Mathews, 1928);;Sous-espèce;Chordata;Aves;Passeriformes;Sylviidae;Terrestre
418866;Acrocephalus caffer fatuhivae;Acrocephalus caffer fatuhivae (Murphy & Mathews, 1928);;Sous-espèce;Chordata;Aves;Passeriformes;Sylviidae;Terrestre
644060;Acrocephalus mendanae fatuhivae;Acrocephalus mendanae fatuhivae (Murphy & Mathews, 1928);;Sous-espèce;Chordata;Aves;Passeriformes;Sylviidae;Terrestre
418864;Acrocephalus caffer mendanae;Acrocephalus caffer mendanae Tristam, 1883;;Sous-espèce;Chordata;Aves;Passeriformes;Sylviidae;Terrestre
644057;Acrocephalus mendanae mendanae;Acrocephalus mendanae mendanae Tristram, 1883;;Sous-espèce;Chordata;Aves;Passeriformes;Sylviidae;Terrestre
418857;Acrocephalus caffer musae;Acrocephalus caffer musae Forster, 1844;Rousserolle des îles sous le Vent, Rousserolle de Raiatea;Sous-espèce;Chordata;Aves;Passeriformes;Sylviidae;Terrestre
809941;Acrocephalus musae;Acrocephalus musae (Forster, 1844);Rousserolle des îles sous le Vent, Rousserolle de Raiatea;Espèce;Chordata;Aves;Passeriformes;Sylviidae;Terrestre
418858;Acrocephalus caffer garretti;Acrocephalus caffer garretti Holyoak & Thibault, 1978;;Sous-espèce;Chordata;Aves;Passeriformes;Sylviidae;Terrestre
809963;Acrocephalus musae garretti;Acrocephalus musae garretti Holyoak & Thibault, 1978;;Sous-espèce;Chordata;Aves;Passeriformes;Sylviidae;Terrestre
809962;Acrocephalus musae musae;Acrocephalus musae musae (Forster, 1844);;Sous-espèce;Chordata;Aves;Passeriformes;Sylviidae;Terrestre
4184;Acrocephalus paludicola;Acrocephalus paludicola (Vieillot, 1817);Phragmite aquatique;Espèce;Chordata;Aves;Passeriformes;Sylviidae;Continental (Terrestre et/ou Eau douce)
4186;Sylvia palaudicola;Sylvia palaudicola Vieillot, 1817;Phragmite aquatique;Espèce;Chordata;Aves;Passeriformes;Sylviidae;Continental (Terrestre et/ou Eau douce)
4192;Acrocephalus palustris;Acrocephalus palustris (Bechstein, 1798);Rousserolle verderolle;Espèce;Chordata;Aves;Passeriformes;Sylviidae;Terrestre
4194;Sylvia palustris;Sylvia palustris Bechstein, 1798;Rousserolle verderolle;Espèce;Chordata;Aves;Passeriformes;Sylviidae;Terrestre
526289;Acrocephalus percernis;Acrocephalus percernis (Wetmore, 1919);;Espèce;Chordata;Aves;Passeriformes;Sylviidae;Terrestre
418860;Acrocephalus caffer aquilonis;Acrocephalus caffer aquilonis (Murphy & Mathrews, 1928);;Sous-espèce;Chordata;Aves;Passeriformes;Sylviidae;Terrestre
644054;Acrocephalus percernis aquilonis;Acrocephalus percernis aquilonis (Murphy & Mathews, 1928);;Sous-espèce;Chordata;Aves;Passeriformes;Sylviidae;Terrestre
418862;Acrocephalus caffer idae;Acrocephalus caffer idae (Murphy & Mathews, 1928);;Sous-espèce;Chordata;Aves;Passeriformes;Sylviidae;Terrestre
644055;Acrocephalus percernis idae;Acrocephalus percernis idae (Murphy & Mathews, 1928);;Sous-espèce;Chordata;Aves;Passeriformes;Sylviidae;Terrestre
418861;Acrocephalus caffer percernis;Acrocephalus caffer percernis (Wetmore, 1919);;Sous-espèce;Chordata;Aves;Passeriformes;Sylviidae;Terrestre
644051;Acrocephalus percernis percernis;Acrocephalus percernis percernis (Wetmore, 1919);;Sous-espèce;Chordata;Aves;Passeriformes;Sylviidae;Terrestre
418859;Acrocephalus caffer postremus;Acrocephalus caffer postremus (Murphy & Mathrews, 1928);;Sous-espèce;Chordata;Aves;Passeriformes;Sylviidae;Terrestre
644053;Acrocephalus percernis postremus;Acrocephalus percernis postremus (Murphy & Mathews, 1928);;Sous-espèce;Chordata;Aves;Passeriformes;Sylviidae;Terrestre
418873;Acrocephalus rimitarae;Acrocephalus rimitarae (Murphy & Mathrews, 1929);;Espèce;Chordata;Aves;Passeriformes;Sylviidae;Terrestre
457196;Acrocephalus vaughani rimatarae;Acrocephalus vaughani rimatarae (Murphy & Mathews, 1929);;Sous-espèce;Chordata;Aves;Passeriformes;Sylviidae;Terrestre
4187;Acrocephalus schoenobaenus;Acrocephalus schoenobaenus (Linnaeus, 1758);Phragmite des joncs;Espèce;Chordata;Aves;Passeriformes;Sylviidae;Continental (Terrestre et/ou Eau douce)
4189;Motacilla schoenobaenus;Motacilla schoenobaenus Linnaeus, 1758;Phragmite des joncs;Espèce;Chordata;Aves;Passeriformes;Sylviidae;Continental (Terrestre et/ou Eau douce)
4195;Acrocephalus scirpaceus;Acrocephalus scirpaceus (Hermann, 1804);Rousserolle effarvatte;Espèce;Chordata;Aves;Passeriformes;Sylviidae;Terrestre
4179;Acrocephalus scirpeus;Acrocephalus scirpeus ;Rousserolle effarvatte;Espèce;Chordata;Aves;Passeriformes;Sylviidae;Terrestre
4197;Turdus scirpaceus;Turdus scirpaceus Hermann, 1804;Rousserolle effarvatte;Espèce;Chordata;Aves;Passeriformes;Sylviidae;Terrestre
4151;Cettia cetti;Cettia cetti (Temminck, 1820);Bouscarle de Cetti;Espèce;Chordata;Aves;Passeriformes;Sylviidae;Continental (Terrestre et/ou Eau douce)
4153;Sylvia cetti;Sylvia cetti Temminck, 1820;Bouscarle de Cetti;Espèce;Chordata;Aves;Passeriformes;Sylviidae;Continental (Terrestre et/ou Eau douce)
4212;Hippolais icterina;Hippolais icterina (Vieillot, 1817);Hypolaïs ictérine, Grand contrefaisant;Espèce;Chordata;Aves;Passeriformes;Sylviidae;Continental (Terrestre et/ou Eau douce)
